Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-05-26,Star Wars: The Last Jedi,2017,https://boxd.it/9NVwYJ,3.5,,"disney+, garbage",2025-05-25
2025-05-26,Star Wars: The Rise of Skywalker,2019,https://boxd.it/9NYk91,2.5,Yes,"disney+, garbage",2025-05-25
2025-05-27,The Brutalist,2024,https://boxd.it/9OBxH9,4,Yes,max,2025-05-26
2025-05-27,Inside Out 2,2024,https://boxd.it/9OGmxn,3.5,,"disney+, garbage",2025-05-26
2025-05-29,Rogue One: A Star Wars Story,2016,https://boxd.it/9PTGid,4.5,Yes,disney+,2025-05-28
2025-05-29,Barbie,2023,https://boxd.it/9Q2DeP,5,Yes,netflix,2025-05-28
2025-05-29,Mickey 17,2025,https://boxd.it/9Q4Npn,4.5,Yes,garbage,2025-05-29
2025-05-30,Sinners,2025,https://boxd.it/9QiY1J,5,Yes,"proximity media, profile",2025-05-29
2025-05-31,Jerrod Carmichael: Don't Be Gay,2025,https://boxd.it/9QXITd,3.5,,max,2025-05-30
2025-05-31,The Batman,2022,https://boxd.it/9R2wY1,2.5,Yes,"max, garbage",2025-05-30
2025-06-01,Bird Box Barcelona,2023,https://boxd.it/9RHE0v,4,,"garbage, netflix",2025-05-31
2025-06-01,Princess Mononoke,1997,https://boxd.it/9RWIV1,5,Yes,"max, garbage",2025-06-01
2025-06-02,Scenes from a Marriage,2021,https://boxd.it/9SoouP,3,,"garbage, max",2025-06-01
2025-06-05,The Cabin in the Woods,2011,https://boxd.it/9Uj8MV,4,Yes,"garbage, primevideo",2025-06-04
2025-06-05,Sinners,2025,https://boxd.it/9UkhDb,5,Yes,"garbage, primevideo",2025-06-04
2025-06-06,Evangelion: 3.0 You Can (Not) Redo,2012,https://boxd.it/9URvCn,3,,hunnit,2025-06-05
2025-06-06,Oxygen,2021,https://boxd.it/9UTqtJ,3,,big brain,2025-06-05
2025-06-08,Creed,2015,https://boxd.it/9WbNmL,4.5,,"garbage, primevideo",2025-06-07
2025-06-09,The Emperor's New Groove,2000,https://boxd.it/9WImvx,4,,garbage,2025-06-08
2025-06-10,XZ3,2016,https://boxd.it/9XpNn7,3,,"omeleto, garbage",2025-06-09
2025-06-12,Longlegs,2024,https://boxd.it/9YovU5,3.5,Yes,"garbage, disney+",2025-06-11
2025-06-12,The Cabin in the Woods,2011,https://boxd.it/9YDK5V,4,Yes,"primevideo, garbage",2025-06-11
2025-06-15,Sully,2016,https://boxd.it/a0dBVf,4,,"garbage, max",2025-06-14
2025-06-15,The Hunger Games,2012,https://boxd.it/a0jMQH,4,,"max, garbage",2025-06-14
2025-06-15,Sinners,2025,https://boxd.it/a0ohQ7,5,Yes,"garbage, primevideo",2025-06-14
2025-06-16,Aftersun,2022,https://boxd.it/a1iarL,5,Yes,"garbage, max",2025-06-15
2025-06-17,Letterboxd,2024,https://boxd.it/a1F9fl,1.5,,youtube,2025-06-16
2025-06-17,Assassin's Creed,2016,https://boxd.it/a1MtB1,,,"garbage, max",2025-06-16
2025-06-17,Materialists,2025,https://boxd.it/a1Tl2B,4.5,,"in theaters, moviepass, merry",2025-06-16
2025-06-17,Tucker and Dale vs. Evil,2010,https://boxd.it/a1XJql,4,Yes,"primevideo, garbage",2025-06-16
2025-06-18,Cinemania,2002,https://boxd.it/a2wY6F,3.5,,lecinemaclub,2025-06-17
2025-06-18,The Lion,2017,https://boxd.it/a2yfkh,4,Yes,,2025-06-18
2025-06-19,The Hunger Games: Catching Fire,2013,https://boxd.it/a37YYh,4.5,,"max, garbage",2025-06-18
2025-06-20,28 Weeks Later,2007,https://boxd.it/a3uU5D,3.5,Yes,"disney+, garbage, mj",2025-06-19
2025-06-21,Midsommar,2019,https://boxd.it/a4gEJN,5,Yes,"garbage, youtube, mj",2025-06-20
2025-06-21,The Prestige,2006,https://boxd.it/a4poOv,5,Yes,"mj, garbage, disney+",2025-06-21
2025-06-22,28 Years Later,2025,https://boxd.it/a4Uw1N,4,,"in theaters, moviepass",2025-06-21
2025-06-23,War Game,2024,https://boxd.it/a5fmpd,2.5,,"primevideo, garbage",2025-06-22
2025-06-23,Mapplethorpe,2018,https://boxd.it/a5j0hf,2.5,,"garbage, primevideo",2025-06-22
2025-06-23,Dear Zachary: A Letter to a Son About His Father,2008,https://boxd.it/a5nLDZ,4.5,,"primevideo, garbage",2025-06-22
2025-06-23,The Kill Room,2023,https://boxd.it/a5PSHl,3.5,,"garbage, mj",2025-06-22
2025-06-23,65,2023,https://boxd.it/a5Rd63,2,,"garbage, mj",2025-06-22
2025-06-24,Oppenheimer,2023,https://boxd.it/a6sZWb,5,Yes,"moviesanywhere, garbage",2025-06-23
2025-06-25,Eddington,2025,https://boxd.it/a78AJl,4,,"in theaters, msfilmsociety",2025-06-24
2025-06-26,Mountainhead,2025,https://boxd.it/a7kzLf,2,,"max, garbage, mj",2025-06-25
2025-06-26,Brokeback Mountain,2005,https://boxd.it/a7KUqz,4.5,Yes,"merry, in theaters",2025-06-25
2025-06-27,Now You See Me,2013,https://boxd.it/a8qb9n,2,Yes,"netflix, garbage, mj",2025-06-26
2025-06-28,Cursed: The True Nature of Hereditary,2018,https://boxd.it/a8PTsX,3,,"dailymotion, garbage",2025-06-27
2025-06-28,Let the Festivities Begin: Manifesting Midsommar,2019,https://boxd.it/a8Zcph,3,,youtube,2025-06-27
2025-06-29,Trainwreck: Poop Cruise,2025,https://boxd.it/a9oYgR,2.5,,"netflix, garbage",2025-06-28
2025-06-29,Bottoms,2023,https://boxd.it/a9wOw7,3.5,Yes,"garbage, primevideo",2025-06-28
2025-06-29,The American,2010,https://boxd.it/a9KUBF,3.5,,"netflix, garbage, mj",2025-06-29
2025-06-29,Ocean's Eleven,2001,https://boxd.it/a9NnaR,4.5,,"netflix, mj, garbage",2025-06-29
2025-06-30,Elio,2025,https://boxd.it/aaaSqx,4,,"in theaters, moviepass",2025-06-29
2025-06-30,Now You See Me 2,2016,https://boxd.it/aatKSr,2.5,,"netflix, garbage, mj",2025-06-29
2025-07-14,The Day the Earth Blew Up: A Looney Tunes Movie,2024,https://boxd.it/ak8hkt,3.5,,"garbage, max",2025-06-29
2025-07-02,The Hidebehind,2018,https://boxd.it/abCSi9,2,,"youtube, garbage",2025-07-01
2025-07-02,Pavements,2024,https://boxd.it/abJop9,3.5,,in theaters,2025-07-01
2025-07-03,Team America: World Police,2004,https://boxd.it/achBYz,3,,"youtube, garbage",2025-07-02
2025-07-03,In My Day,2023,https://boxd.it/acrvgr,1.5,,"omeleto, youtube, garbage",2025-07-02
2025-07-04,Holes,2003,https://boxd.it/acMJL1,5,Yes,"youtube, garbage",2025-07-03
2025-07-05,EO,2022,https://boxd.it/adzMvN,3.5,,"max, garbage",2025-07-04
2025-07-05,Sinners,2025,https://boxd.it/adAhGx,5,Yes,"max, garbage",2025-07-04
2025-07-05,A Million Ways to Die in the West,2014,https://boxd.it/adMD79,3,,,2025-07-05
2025-07-06,Tropic Thunder,2008,https://boxd.it/aefHyh,4,,garbage,2025-07-05
2025-07-07,The Hunger Games: Mockingjay – Part 1,2014,https://boxd.it/aeSZuP,4.5,,max,2025-07-06
2025-07-07,The Hunger Games: Mockingjay – Part 2,2015,https://boxd.it/aeYZCV,4,,"max, garbage, mj",2025-07-06
2025-07-07,Einstein and Eddington,2008,https://boxd.it/af7pnX,3,,"garbage, mj, max",2025-07-06
2025-07-07,This Is the End,2013,https://boxd.it/afgsSd,3,,"garbage, mj",2025-07-06
2025-07-07,Jay and Seth Versus the Apocalypse,2007,https://boxd.it/afhAQL,1,,youtube,2025-07-06
2025-07-08,This Is Spinal Tap,1984,https://boxd.it/afTZK5,3.5,,in theaters,2025-07-07
2025-07-11,This Is How the World Ends,2000,https://boxd.it/ahxywT,2.5,,youtube,2025-07-10
2025-07-11,Hello Dankness,2022,https://boxd.it/ai5N6z,,Yes,"mj, garbage, internetarchive",2025-07-10
2025-07-14,Superman,2025,https://boxd.it/ak7NlL,4.5,,"in theaters, imax, moviepass",2025-07-13
2025-07-14,Fight Club,1999,https://boxd.it/akigct,4,,"disney+, garbage, mj",2025-07-13
2025-07-15,Shoebox,2024,https://boxd.it/algeZ9,4.5,,"youtube, omeleto",2025-07-14
2025-07-18,Cornflower,2019,https://boxd.it/amVLGl,4,,"youtube, omeleto",2025-07-17
2025-07-21,It,1990,https://boxd.it/apoLed,,,television at a bar,2025-07-20
2025-07-21,Beau Is Afraid,2023,https://boxd.it/apVvNn,4.5,Yes,primevideo,2025-07-20
2025-07-22,Sinners,2025,https://boxd.it/aqFNlj,5,Yes,"jsyd, hbomax",2025-07-21
2025-07-23,Dune: Part Two,2024,https://boxd.it/arzNRV,5,Yes,"hbomax, garbage",2025-07-23
2025-07-24,UFO Abduction,1989,https://boxd.it/asePfh,1.5,,"youtube, garbage",2025-07-23
2025-07-25,Within Our Gates,1920,https://boxd.it/asQD5F,5,,msfilmsociety,2025-07-24
2025-07-27,The Fantastic 4: First Steps,2025,https://boxd.it/aumUmh,4,,"in theaters, moviepass",2025-07-26
2025-07-27,Happy Gilmore 2,2025,https://boxd.it/auxMQb,3.5,,"garbage, netflix",2025-07-26
2025-07-27,Happy Gilmore,1996,https://boxd.it/auN8Af,3.5,Yes,"netflix, garbage",2025-07-27
2025-07-27,Red Eye,2005,https://boxd.it/auQZmB,3.5,Yes,"netflix, garbage, mj",2025-07-27
2025-07-27,Afraid,2024,https://boxd.it/auR0cx,3,Yes,"garbage, netflix, mj",2025-07-27
2025-07-28,The Poughkeepsie Tapes,2007,https://boxd.it/avjHdz,1,,"primevideo, garbage",2025-07-27
2025-07-28,Major Payne,1995,https://boxd.it/avIsaP,3.5,,"tubi, garbage",2025-07-27
2025-07-30,(500) Days of Summer,2009,https://boxd.it/axfHJ1,3.5,Yes,television at a bar,2025-07-29
2025-07-31,Matilda,1996,https://boxd.it/ay24K3,5,,"netflix, garbage",2025-07-30
2025-08-01,The Iron Giant,1999,https://boxd.it/ayRssJ,4.5,,bluray,2025-07-31
2025-08-03,Opus,2025,https://boxd.it/aAbQ1r,4,,"garbage, hbomax",2025-08-02
2025-08-04,V for Vendetta,2005,https://boxd.it/aBr17p,3.5,Yes,"netflix, garbage, mj",2025-08-03
2025-08-06,Together,2025,https://boxd.it/aCVjEP,3.5,,"garbage, lolo",2025-08-05
2025-08-07,Seeking a Friend for the End of the World,2012,https://boxd.it/aDn6kj,4.5,,"youtube, michaellamb.dev",2025-08-06
2025-08-08,The Infiltrator,2016,https://boxd.it/aEm4cJ,3,,"garbage, mj",2025-08-07
2025-08-09,Cabin for Two,2021,https://boxd.it/aEzJ1t,3.5,,"youtube, omeleto",2025-08-08
2025-08-09,The Truman Show,1998,https://boxd.it/aEAESf,5,Yes,"garbage, mj",2025-08-08
2025-08-10,Barbarian,2022,https://boxd.it/aFWtoV,4,Yes,garbage,2025-08-09
2025-08-11,Sunshine,2007,https://boxd.it/aGFd1V,4.5,Yes,"garbage, lolo",2025-08-09
2025-08-11,Weapons,2025,https://boxd.it/aGFUOh,4.5,,"in theaters, imax, moviepass, eduardo",2025-08-10
2025-08-12,The Shout,1978,https://boxd.it/aHjasp,3.5,,"tubi, garbage",2025-08-11
2025-08-12,Fantastic Planet,1973,https://boxd.it/aHrrNb,3.5,,"garbage, hbomax",2025-08-11
2025-08-12,Prometheus,2012,https://boxd.it/aHxOmf,5,Yes,"hulu, disney+, garbage",2025-08-11
2025-08-14,The Fall of the House of Usher,2023,https://boxd.it/aJ2IP7,3.5,,"netflix, garbage",2025-08-13
2025-08-16,High and Low,1963,https://boxd.it/aJUTgF,4.5,,hbomax,2025-08-15
2025-08-17,Jaws,1975,https://boxd.it/aLdxAb,5,Yes,netflix,2025-08-16
2025-08-17,Rob Cantor: Shia LaBeouf Live,2014,https://boxd.it/aLdL8F,4.5,Yes,youtube,2025-08-16
2025-08-18,Superman,2025,https://boxd.it/aLNjP9,5,Yes,garbage,2025-08-17
2025-08-18,Spaceballs,1987,https://boxd.it/aLZi0j,3.5,,"garbage, hbomax",2025-08-17
2025-08-19,Jerome,2023,https://boxd.it/aMkKGJ,3.5,,"youtube, omeleto",2025-08-18
2025-08-19,Teenage Mutant Ninja Turtles,1990,https://boxd.it/aMq9Hn,3.5,,"in theaters, moviepass",2025-08-18
2025-08-19,"The Cook, the Thief, His Wife & Her Lover",1989,https://boxd.it/aMLRtr,5,,dvd,2025-08-18
2025-08-20,Apollo,2025,https://boxd.it/aN4AId,3.5,,"youtube, omeleto",2025-08-19
2025-08-20,These Places We've Learned to Call Home,1996,https://boxd.it/aN6qZx,3,,dvd,2025-08-19
2025-08-20,The Entire History of the Louisiana Purchase,1998,https://boxd.it/aN7yQl,3.5,,dvd,2025-08-19
2025-08-20,A Brief History of Paradise as Told by the Cockroaches,2003,https://boxd.it/aN99Wn,3,,dvd,2025-08-19
2025-08-20,"Muzak, A Tool of Management",2003,https://boxd.it/aN9h8F,3.5,,dvd,2025-08-19
2025-08-20,"Postcard from Sun City, Arizona",2004,https://boxd.it/aN9oL5,2.5,,dvd,2025-08-19
2025-08-20,Market Update,2003,https://boxd.it/aN9s3B,3,,dvd,2025-08-19
2025-08-20,Land of Enchantment,2000,https://boxd.it/aN9vfb,4,,dvd,2025-08-19
2025-08-20,The Globalisation Tapes,2003,https://boxd.it/aNfypl,5,,dvd,2025-08-19
2025-08-20,Shin Godzilla,2016,https://boxd.it/aNt4mJ,5,,"in theaters, moviepass",2025-08-19
2025-08-20,Death of a Unicorn,2025,https://boxd.it/aNvMwx,3,,"garbage, lolo, mj",2025-08-19
2025-08-20,Old Guy,2024,https://boxd.it/aNxEhj,2,,"garbage, mj",2025-08-20
2025-08-23,KPop Demon Hunters,2025,https://boxd.it/aPeHUD,4.5,,netflix,2025-08-22
2025-08-23,Weapons,2025,https://boxd.it/aPsBRr,4,Yes,"in theaters, moviepass",2025-08-22
2025-08-24,Shin Godzilla,2016,https://boxd.it/aQiEmZ,5,Yes,"lolo, guffy",2025-08-23
2025-08-26,Happy End,1967,https://boxd.it/aRCo5x,5,,internetarchive,2025-08-25
2025-08-29,Puss in Boots: The Last Wish,2022,https://boxd.it/aTrJUH,4.5,,primevideo,2025-08-28
2025-08-30,The Third Man,1949,https://boxd.it/aUpf0f,4.5,,tubi,2025-08-29
2025-08-31,Unknown Number: The High School Catfish,2025,https://boxd.it/aUBFUn,3,,netflix,2025-08-30
2025-09-01,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/aW1BMP,4.5,,primevideo,2025-08-31
2025-09-04,Tenet,2020,https://boxd.it/aXIJ7l,4.5,Yes,4k,2025-09-03
2025-09-04,Dune: Part Two,2024,https://boxd.it/aXNyCx,5,Yes,4k,2025-09-03
2025-09-06,KPop Demon Hunters,2025,https://boxd.it/aZ2tdV,5,Yes,"netflix, michaellamb.dev, jsyd",2025-09-05
2025-09-07,The Good Son,1993,https://boxd.it/aZkWHB,3.5,Yes,"primevideo, cspiregaming",2025-09-06
2025-09-09,The Mysterious Knight,1899,https://boxd.it/b15MHT,3.5,,youtube,2025-09-08
2025-09-09,Midsommar,2019,https://boxd.it/b1bjUV,5,Yes,"4k, directors cut",2025-09-08
2025-09-11,The Conjuring: Last Rites,2025,https://boxd.it/b2aZz3,2.5,,"eduardo, in theaters, moviepass",2025-09-10
2025-09-12,Freaky Tales,2024,https://boxd.it/b2Fvh1,4,,hbomax,2025-09-11
2025-09-12,Twinless,2025,https://boxd.it/b2KVk1,4,,in theaters,2025-09-11
2025-09-13,Swamp Dogg Gets His Pool Painted,2024,https://boxd.it/b3lQe7,4,,"in theaters, msfilmsociety, lovvorn",2025-09-12
2025-09-17,Jeremiah Johnson,1972,https://boxd.it/b5OWtX,5,,tubi,2025-09-16
2025-09-20,The History of Sound,2025,https://boxd.it/b7hhwj,4,,"in theaters, moviepass",2025-09-19
2025-09-21,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://boxd.it/b7KVKX,5,,paramount+,2025-09-20
2025-09-22,HIM,2025,https://boxd.it/b8Vd4z,2.5,,"in theaters, imax, moviepass",2025-09-21
2025-09-22,The Sixth Sense,1999,https://boxd.it/b928Fz,3.5,,4k,2025-09-22
2025-09-25,Problemista,2023,https://boxd.it/baBFVf,4,,hbomax,2025-09-24
2025-09-26,Miss Meadows,2014,https://boxd.it/bbaG97,3,,primevideo,2025-09-25
2025-09-28,One Battle After Another,2025,https://boxd.it/bc9SSv,5,,"in theaters, imax",2025-09-27
2025-09-28,Sinners,2025,https://boxd.it/bcsiKt,5,Yes,4k,2025-09-27
2025-09-29,One Battle After Another,2025,https://boxd.it/bdbrsD,5,Yes,"in theaters, imax",2025-09-28
2025-09-29,Survived By,2024,https://boxd.it/bddrFL,4,,youtube,2025-09-29
2025-10-01,m.A.A.d,2014,https://boxd.it/beiz0P,5,,youtube,2025-09-30
2025-10-03,Till Death Do Us Part,2024,https://boxd.it/bfrVMX,3.5,,"omeleto, youtube",2025-10-02
2025-10-06,Lucy,,https://boxd.it/bhAQx5,4,,"youtube, omeleto",2025-10-05
2025-10-07,The Battle of Algiers,1966,https://boxd.it/bi1RH5,5,,hbomax,2025-10-06
2025-10-07,Couch,2024,https://boxd.it/bi9BCz,4,,youtube,2025-10-06
2025-10-07,The Wind Will Carry Us,1999,https://boxd.it/biedp7,4.5,,"criterion, bluray",2025-10-06
2025-10-08,Foreign Correspondent,1940,https://boxd.it/biwh0r,3.5,,hbomax,2025-10-07
2025-10-08,Casablanca,1942,https://boxd.it/biJitF,5,,"hbomax, garbage",2025-10-07
2025-10-08,Meshes of the Afternoon,1943,https://boxd.it/biTayd,5,,youtube,2025-10-08
2025-10-09,Arsenic and Old Lace,1944,https://boxd.it/bj24WV,4,Yes,primevideo,2025-10-08
2025-10-09,"Rome, Open City",1945,https://boxd.it/bjiD8t,5,,hbomax,2025-10-08
2025-10-11,The Spiral Staircase,1946,https://boxd.it/bkl6i1,4,,,2025-10-10
2025-10-12,Black Narcissus,1947,https://boxd.it/bleA1f,4,,"hbomax, cspiregaming",2025-10-11
2025-10-14,Rope,1948,https://boxd.it/bmMKNZ,4.5,,primevideo,2025-10-13
2025-10-17,Sinners,2025,https://boxd.it/bor12Z,5,Yes,"moviesanywhere, cspiregaming",2025-10-16
2025-10-24,Goofy Gymnastics,1949,https://boxd.it/bt8vbT,3.5,,disney+,2025-10-23
2025-10-24,Kon-Tiki,1950,https://boxd.it/bt9bgr,4,,,2025-10-23
2025-10-27,Alice in Wonderland,1951,https://boxd.it/bv7GHR,5,,"disney+, michaellamb.dev",2025-10-26
2025-10-27,Trick or Treat,1952,https://boxd.it/bvxGBr,3.5,,disney+,2025-10-26
2025-10-28,The Wicker Man,1973,https://boxd.it/bwaM3D,5,Yes,dvd,2025-10-27
2025-10-29,The Whistler,2026,https://boxd.it/bwQ3uX,,,"in theaters, msfilmsociety, eduardo",2025-10-28
2025-11-02,Weapons,2025,https://boxd.it/bzezaB,4,Yes,hbomax,2025-11-01
2025-11-04,The Truman Show,1998,https://boxd.it/bBeQSN,5,Yes,"youtube, michaellamb.dev",2025-11-03
2025-11-07,Midsommar,2019,https://boxd.it/bCRQDZ,5,Yes,youtube,2025-11-06
2025-11-15,Seven Samurai,1954,https://boxd.it/bI2Sef,5,,hbomax,2025-11-14
2025-11-20,The Night of the Hunter,1955,https://boxd.it/bM3137,5,,primevideo,2025-11-19
2025-11-21,The Village,2004,https://boxd.it/bMysk7,5,Yes,"disney+, hulu",2025-11-20
2025-11-23,Sinners,2025,https://boxd.it/bNJ1PN,5,Yes,4k,2025-11-22
2025-11-23,Tenet,2020,https://boxd.it/bNRoUd,4.5,Yes,"jsyd, 4k",2025-11-22
2025-11-27,Superman,2025,https://boxd.it/bQDhuV,5,Yes,hbomax,2025-11-26
2025-11-27,Pride & Prejudice,2005,https://boxd.it/bQWrLP,5,,hbomax,2025-11-26
2025-11-27,Sinners,2025,https://boxd.it/bQYzmR,5,Yes,hbomax,2025-11-26
2025-12-03,Star Wars: Visions – The Duel,2021,https://boxd.it/bV0ltf,4.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Tatooine Rhapsody,2021,https://boxd.it/bV0moZ,3.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Twins,2021,https://boxd.it/bV0o5b,4,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Village Bride,2021,https://boxd.it/bV0oTF,3.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Ninth Jedi,2021,https://boxd.it/bV0pEV,4,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – T0-B1,2021,https://boxd.it/bV0qVD,3,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Elder,2021,https://boxd.it/bV0so7,3.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Lop & Ochō,2021,https://boxd.it/bV0t5v,3.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Akakiri,2021,https://boxd.it/bV0tIn,3,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Sith,2023,https://boxd.it/bV0uB3,4.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Screecher's Reach,2023,https://boxd.it/bV0v9z,5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – In the Stars,2023,https://boxd.it/bV0whf,4.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – I Am Your Mother,2023,https://boxd.it/bV0wZ7,3.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Journey to the Dark Head,2023,https://boxd.it/bV0xAn,4.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Spy Dancer,2023,https://boxd.it/bV0y7B,5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Bandits of Golak,2023,https://boxd.it/bV11s9,3,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – The Pit,2023,https://boxd.it/bV1sPp,3.5,,disney+,2025-12-02
2025-12-03,Star Wars: Visions – Aau's Song,2023,https://boxd.it/bV29CX,4.5,,disney+,2025-12-02
2025-12-04,Star Wars: Visions – The Song of Four Wings,2025,https://boxd.it/bVycV3,3.5,,disney+,2025-12-03
2025-12-04,Star Wars: Visions – The Duel: Payback,2025,https://boxd.it/bVqLZj,4,,disney+,2025-12-03
2025-12-04,Star Wars: Visions – The Ninth Jedi: Child of Hope,2025,https://boxd.it/bVyZ9R,3,,disney+,2025-12-03
2025-12-04,Star Wars: Visions – The Bounty Hunters,2025,https://boxd.it/bVzG8x,3.5,,disney+,2025-12-03
2025-12-05,Star Wars: Visions – Yuko's Treasure,2025,https://boxd.it/bVM4i1,3,,disney+,2025-12-04
2025-12-07,The Man Who Knew Too Little,1997,https://boxd.it/bXD4VR,3.5,Yes,television at a bar,2025-12-06
2025-12-07,Glass Onion,2022,https://boxd.it/bXEbUj,4.5,Yes,,2025-12-06
2025-12-08,The Knock,2025,https://boxd.it/bXU2hf,3.5,,youtube,2025-12-07
2025-12-08,One Battle After Another,2025,https://boxd.it/bYrdbt,5,Yes,,2025-12-07
2025-12-08,Home Alone,1990,https://boxd.it/bYreE7,3.5,,television at a bar,2025-12-07
2025-12-08,Home Alone 2: Lost in New York,1992,https://boxd.it/bYrfGD,3,,television at a bar,2025-12-07
2025-12-09,Star Wars: Visions – The Lost Ones,2025,https://boxd.it/bYPyRN,4,,disney+,2025-12-08
2025-12-09,Star Wars: Visions – The Smuggler,2025,https://boxd.it/bZ5E2t,3.5,,disney+,2025-12-08
2025-12-10,Wake Up Dead Man,2025,https://boxd.it/bZMHZT,4.5,,"in theaters, merry",2025-12-09
2025-12-11,Star Wars: Visions – The Bird of Paradise,2025,https://boxd.it/c0d3Xd,3.5,,disney+,2025-12-10
2025-12-11,Star Wars: Visions – BLACK,2025,https://boxd.it/c0d5V9,5,,disney+,2025-12-10
2025-12-11,Knives Out,2019,https://boxd.it/c0woT5,4.5,,,2025-12-10
2025-12-13,Sabrina,1995,https://boxd.it/c1H6tJ,3.5,,youtube,2025-12-12
2025-12-14,Sabrina,1954,https://boxd.it/c2AX3z,3.5,,mometu,2025-12-13
2025-12-16,Misery,1990,https://boxd.it/c4pEtp,4,,primevideo,2025-12-15
2025-12-17,Wake Up Dead Man,2025,https://boxd.it/c4Mcod,4.5,Yes,,2025-12-16
2025-12-18,For All Mankind,1989,https://boxd.it/c6h22d,5,,"hbomax, profile",2025-12-17
2025-12-22,It's a Wonderful Life,1946,https://boxd.it/c9NjSr,5,Yes,television at a bar,2025-12-21
2025-12-22,Gremlins,1984,https://boxd.it/calhdz,4,,television at a bar,2025-12-21
2025-12-22,A Christmas Story,1983,https://boxd.it/cali6p,3.5,Yes,television at a bar,2025-12-21
2025-12-22,The Santa Clause,1994,https://boxd.it/calj5R,3,,television at a bar,2025-12-21
2025-12-23,Hamnet,2025,https://boxd.it/cb3EcR,5,,in theaters,2025-12-22
2025-12-23,Wake Up Dead Man,2025,https://boxd.it/cbxKfH,5,Yes,,2025-12-22
2025-12-24,Die My Love,2025,https://boxd.it/ccCQDJ,4,,mubi,2025-12-23
2025-12-25,Pig,2021,https://boxd.it/cd4ctl,5,Yes,,2025-12-24
2025-12-25,How the Grinch Stole Christmas,2000,https://boxd.it/cdqDZd,3.5,,television at a bar,2025-12-24
2025-12-25,National Lampoon's Christmas Vacation,1989,https://boxd.it/cdqIyB,2.5,Yes,television at a bar,2025-12-24
2025-12-25,Gremlins,1984,https://boxd.it/cdqJCz,4,Yes,television at a bar,2025-12-24
2025-12-25,Die Hard,1988,https://boxd.it/cdqKmd,4.5,Yes,television at a bar,2025-12-24
2025-12-25,The Holdovers,2023,https://boxd.it/cdIrXZ,4.5,Yes,fellas,2025-12-24
2025-12-26,The Mastermind,2025,https://boxd.it/ce6spn,4,,mubi,2025-12-25
2025-12-26,Marty Supreme,2025,https://boxd.it/cem267,4.5,,in theaters,2025-12-25
2025-12-26,Love Actually,2003,https://boxd.it/cePKr7,3.5,,"jsyd, appletv",2025-12-25
